gene_id,gene_symbol,heatmap_row_label,major_class,subcategory,functional_label(s),HF_vs_Normal_log2FoldChange,Obese_vs_Normal_log2FoldChange,Diabetic_vs_Normal_log2FoldChange,HF_vs_Normal_padj,Obese_vs_Normal_padj,Diabetic_vs_Normal_padj,HF_vs_Normal_direction,Obese_vs_Normal_direction,Diabetic_vs_Normal_direction,HF_vs_Normal_FDR_status,Obese_vs_Normal_FDR_status,Diabetic_vs_Normal_FDR_status
ENSG00000151067,CACNA1C,CACNA1C | Cav1.2 α1 subunit (cardiac L-type),Calcium channels,L-type calcium channels (Cav1),Cav1.2 α1 subunit (cardiac L-type),0.126975329858554,-0.148822353146633,0.281788431509646,0.707553606834079,0.653872069295763,0.749628138615087,Higher in Heart Failure than Normal,Lower in Obese than Normal,Higher in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000157388,CACNA1D,CACNA1D | Cav1.3 α1 subunit (atrial/pacemaker L-type),Calcium channels,L-type calcium channels (Cav1),Cav1.3 α1 subunit (atrial/pacemaker L-type),-0.414391932362992,-0.485800233133293,-1.12042219826317,0.727921657657977,0.786213921457535,0.683718337490812,Lower in Heart Failure than Normal,Lower in Obese than Normal,Lower in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000081248,CACNA1S,CACNA1S | Cav1.1 α1 subunit (skeletal muscle),Calcium channels,L-type calcium channels (Cav1),Cav1.1 α1 subunit (skeletal muscle),2.00790557847127,0.949373608903703,1.54891024167659,0.174840637708981,0.844943011125395,0.812930039050512,Higher in Heart Failure than Normal,Higher in Obese than Normal,Higher in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000102001,CACNA1F,CACNA1F | Cav1.4 α1 subunit (retina),Calcium channels,L-type calcium channels (Cav1),Cav1.4 α1 subunit (retina),0.178893233168087,0.335420200712202,0.4381772204319,0.853196747962732,0.879749566313515,0.957071481409107,Higher in Heart Failure than Normal,Higher in Obese than Normal,Higher in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000141837,CACNA1A,CACNA1A | Cav2.1 α1 subunit (P/Q-type),Calcium channels,L-type calcium channels (Cav1),Cav2.1 α1 subunit (P/Q-type),0.889472015359611,-0.0278254671990001,-0.0130089492564993,0.00641158061586374,0.981295305030437,0.995078270338251,Higher in Heart Failure than Normal,Lower in Obese than Normal,Lower in Diabetic than Normal,FDR significant (padj < 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000148408,CACNA1B,CACNA1B | Cav2.2 α1 subunit (N-type),Calcium channels,L-type calcium channels (Cav1),Cav2.2 α1 subunit (N-type),0.00026019091023853,1.19565262453461,1.17703659185818,0.999615080011998,0.204155684844139,0.634780707108669,Higher in Heart Failure than Normal,Higher in Obese than Normal,Higher in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000198216,CACNA1E,CACNA1E | Cav2.3 α1 subunit (R-type),Calcium channels,L-type calcium channels (Cav1),Cav2.3 α1 subunit (R-type),-1.46976760275923,2.48622358109155,-0.874598214725065,0.0515194602272711,0.000290875168681499,0.773862341570828,Lower in Heart Failure than Normal,Higher in Obese than Normal,Lower in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),FDR significant (padj < 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000006283,CACNA1G,"CACNA1G | Cav3.1 α1 subunit (cardiac conduction system, SAN, AVN, fetal heart)",Calcium channels,L-type calcium channels (Cav1),"Cav3.1 α1 subunit (cardiac conduction system, SAN, AVN, fetal heart)",0.799801379285038,0.538664522796489,0.509520255001909,0.201991631440114,0.555226773434574,0.800555450097787,Higher in Heart Failure than Normal,Higher in Obese than Normal,Higher in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000196557,CACNA1H,"CACNA1H | Cav3.2 α1 subunit (vascular smooth muscle, some cardiac)",Calcium channels,L-type calcium channels (Cav1),"Cav3.2 α1 subunit (vascular smooth muscle, some cardiac)",-0.0729069644536675,0.203048071304201,0.355355384007988,0.829395437799395,0.555226773434574,0.749628138615087,Lower in Heart Failure than Normal,Higher in Obese than Normal,Higher in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000100346,CACNA1I,CACNA1I | Cav3.3 α1 subunit (predominantly neuronal/thalamic),Calcium channels,L-type calcium channels (Cav1),Cav3.3 α1 subunit (predominantly neuronal/thalamic),1.44648273157786,0.821183190737027,0.0292289145653803,0.352788657420226,0.837266578758289,0.995078270338251,Higher in Heart Failure than Normal,Higher in Obese than Normal,Higher in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000196218,RYR1,RYR1 | Ryanodine receptor 1 (skeletal),Calcium channels,SR calcium release - RyR axis,Ryanodine receptor 1 (skeletal),-0.413247935797311,-0.130267256848662,-0.297071328131146,0.209117975906596,0.844943011125395,0.773862341570828,Lower in Heart Failure than Normal,Lower in Obese than Normal,Lower in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000198626,RYR2,RYR2 | Ryanodine receptor 2 (cardiac),Calcium channels,SR calcium release - RyR axis,Ryanodine receptor 2 (cardiac),0.195533147925049,-0.122478154860053,0.072987826180882,0.661907379243312,0.893570651241443,0.957071481409107,Higher in Heart Failure than Normal,Lower in Obese than Normal,Higher in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000198838,RYR3,RYR3 | Ryanodine receptor 3,Calcium channels,SR calcium release - RyR axis,Ryanodine receptor 3,0.658252933491109,0.144169294316427,0.298483366743192,0.173371400467579,0.844943011125395,0.821146179708222,Higher in Heart Failure than Normal,Higher in Obese than Normal,Higher in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000118729,CASQ2,CASQ2 | Calsequestrin 2 (cardiac SR Ca²⁺ buffer),Calcium channels,SR calcium release - RyR axis,Calsequestrin 2 (cardiac SR Ca²⁺ buffer),0.0887172528031296,-0.118501057705815,0.0224890359438395,0.727921657657977,0.555226773434574,0.957071481409107,Higher in Heart Failure than Normal,Lower in Obese than Normal,Higher in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000186439,TRDN,TRDN | Triadin (RyR2–CASQ2 coupling),Calcium channels,SR calcium release - RyR axis,Triadin (RyR2–CASQ2 coupling),-0.00570602842774487,-0.0649907010600799,0.352460163291201,0.977707733635752,0.837266578758289,0.260627792298106,Lower in Heart Failure than Normal,Lower in Obese than Normal,Higher in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000198363,ASPH,ASPH | Junction (RyR2–CASQ2 coupling),Calcium channels,SR calcium release - RyR axis,Junction (RyR2–CASQ2 coupling),-0.0512030857273871,0.0403200468536448,0.105532638439548,0.788844808339324,0.912466599535632,0.87046093374128,Lower in Heart Failure than Normal,Higher in Obese than Normal,Higher in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000119782,FKBP1B,FKBP1B | Calstabin2 / FKBP12.6 (stabilizes RyR2),Calcium channels,SR calcium release - RyR axis,Calstabin2 / FKBP12.6 (stabilizes RyR2),-0.301989334454063,0.583268236272544,0.144323981789293,0.727921657657977,0.405439044016333,0.957071481409107,Lower in Heart Failure than Normal,Higher in Obese than Normal,Higher in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000196296,ATP2A1,ATP2A1 | SERCA1 (skeletal),Calcium channels,SR calcium uptake - SERCA axis,SERCA1 (skeletal),1.7147400492968,1.15924891959965,0.729699890719639,0.00641158061586374,0.189912593711756,0.774152200048671,Higher in Heart Failure than Normal,Higher in Obese than Normal,Higher in Diabetic than Normal,FDR significant (padj < 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000174437,ATP2A2,ATP2A2 | SERCA2a/b (cardiac),Calcium channels,SR calcium uptake - SERCA axis,SERCA2a/b (cardiac),-0.67873234586786,-0.293059409566501,-0.0487201173856156,0.00750678755793426,0.555226773434574,0.964306071008936,Lower in Heart Failure than Normal,Lower in Obese than Normal,Lower in Diabetic than Normal,FDR significant (padj < 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000074370,ATP2A3,ATP2A3 | SERCA3,Calcium channels,SR calcium uptake - SERCA axis,SERCA3,-0.300813065793123,0.0865201680870772,-0.281813871114262,0.427315772295797,0.893570651241443,0.773862341570828,Lower in Heart Failure than Normal,Higher in Obese than Normal,Lower in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000198523,PLN,PLN | Phospholamban (master SERCA regulator),Calcium channels,SR calcium uptake - SERCA axis,Phospholamban (master SERCA regulator),-0.510221750462684,-0.378697594114741,-0.349350176331786,0.0247887361248234,0.176314693609137,0.513459188764176,Lower in Heart Failure than Normal,Lower in Obese than Normal,Lower in Diabetic than Normal,FDR significant (padj < 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000170290,SLN,SLN | Sarcolipin (atrial SERCA regulator),Calcium channels,SR calcium uptake - SERCA axis,Sarcolipin (atrial SERCA regulator),0.038634662435804,2.60023676623942,0.12909570489453,0.967725025731564,0.00548640181273615,0.978501873112438,Higher in Heart Failure than Normal,Higher in Obese than Normal,Higher in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),FDR significant (padj < 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000150995,ITPR1,ITPR1 | IP3 receptor type 1,Calcium channels,IP3 receptors - ER/MAM calcium release,IP3 receptor type 1,0.202724619720966,0.271342761793699,-0.101710265298828,0.707553606834079,0.538711588525562,0.957071481409107,Higher in Heart Failure than Normal,Higher in Obese than Normal,Lower in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000123104,ITPR2,"ITPR2 | IP3 receptor type 2 (dominant cardiac, MAM)",Calcium channels,IP3 receptors - ER/MAM calcium release,"IP3 receptor type 2 (dominant cardiac, MAM)",-0.135589275908223,0.30441751272436,0.049397776999701,0.727921657657977,0.243877998973977,0.964306071008936,Lower in Heart Failure than Normal,Higher in Obese than Normal,Higher in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000096433,ITPR3,ITPR3 | IP3 receptor type 3 (MAM),Calcium channels,IP3 receptors - ER/MAM calcium release,IP3 receptor type 3 (MAM),-0.133637351025678,-0.221020122333435,0.0592153549960674,0.727921657657977,0.555226773434574,0.957071481409107,Lower in Heart Failure than Normal,Lower in Obese than Normal,Higher in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000183023,SLC8A1,SLC8A1 | NCX1 — Na⁺/Ca²⁺ exchanger 1 (cardiac),Calcium channels; Sodium channels,Plasma membrane calcium efflux; Na⁺/Ca²⁺ exchangers,"NCX1 — Na⁺/Ca²⁺ exchanger 1 (cardiac); NCX1 (cardiac, main Ca²⁺ efflux)",0.269474244181184,-0.389033598763546,0.0331686893123588,0.369358503035046,0.204155684844139,0.978501873112438,Higher in Heart Failure than Normal,Lower in Obese than Normal,Higher in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000118160,SLC8A2,SLC8A2 | NCX2,Calcium channels; Sodium channels,Plasma membrane calcium efflux; Na⁺/Ca²⁺ exchangers,NCX2,0.273778026752242,-1.06043521857523,-1.28285338485037,0.836755154374268,0.555226773434574,0.773862341570828,Higher in Heart Failure than Normal,Lower in Obese than Normal,Lower in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000100678,SLC8A3,SLC8A3 | NCX3,Calcium channels; Sodium channels,Plasma membrane calcium efflux; Na⁺/Ca²⁺ exchangers,NCX3,0.786817413145859,0.377447836901915,0.928222501102324,0.727921657657977,0.893570651241443,0.812930039050512,Higher in Heart Failure than Normal,Higher in Obese than Normal,Higher in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000070961,ATP2B1,ATP2B1 | PMCA1 — plasma membrane Ca²⁺ ATPase 1,Calcium channels,Plasma membrane calcium efflux,PMCA1 — plasma membrane Ca²⁺ ATPase 1,0.0869279512771536,0.0591599107209595,0.199435709813071,0.727921657657977,0.893570651241443,0.774152200048671,Higher in Heart Failure than Normal,Higher in Obese than Normal,Higher in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000058668,ATP2B4,ATP2B4 | PMCA4,Calcium channels,Plasma membrane calcium efflux,PMCA4,0.4305718265847,0.314700451887413,0.348922616283165,0.0247887361248234,0.538711588525562,0.650064729613576,Higher in Heart Failure than Normal,Higher in Obese than Normal,Higher in Diabetic than Normal,FDR significant (padj < 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000156026,MCU,MCU | Mitochondrial Ca²⁺ uniporter (pore),Calcium channels,Mitochondrial calcium uptake - MCU complex,Mitochondrial Ca²⁺ uniporter (pore),0.1364023538037,0.105032718631212,0.0344091118549601,0.520593501918836,0.735214543448796,0.957071481409107,Higher in Heart Failure than Normal,Higher in Obese than Normal,Higher in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000005059,MCUB,MCUB | MCU regulatory subunit B (dominant-negative),Calcium channels,Mitochondrial calcium uptake - MCU complex,MCU regulatory subunit B (dominant-negative),0.122386099089603,0.582988824958794,0.535023646777511,0.772411398184845,0.301834411721272,0.470753520971648,Higher in Heart Failure than Normal,Higher in Obese than Normal,Higher in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000107745,MICU1,MICU1 | MCU gatekeeper (low-Ca²⁺ inhibitor),Calcium channels,Mitochondrial calcium uptake - MCU complex,MCU gatekeeper (low-Ca²⁺ inhibitor),-0.0292093172694079,-0.0570303865367045,-0.0511894412142765,0.88335408907462,0.874047838116385,0.957071481409107,Lower in Heart Failure than Normal,Lower in Obese than Normal,Lower in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000165487,MICU2,MICU2 | MCU gatekeeper,Calcium channels,Mitochondrial calcium uptake - MCU complex,MCU gatekeeper,-0.151711379938518,-0.117460085069246,-0.20285377251846,0.400172096877631,0.600697744912357,0.722980198100525,Lower in Heart Failure than Normal,Lower in Obese than Normal,Lower in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000155970,MICU3,MICU3 | MCU gatekeeper (neuronal),Calcium channels,Mitochondrial calcium uptake - MCU complex,MCU gatekeeper (neuronal),0.434420433109526,0.000529517544166221,0.157436987407758,0.0247887361248234,0.996602932266409,0.773862341570828,Higher in Heart Failure than Normal,Higher in Obese than Normal,Higher in Diabetic than Normal,FDR significant (padj < 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000183172,SMDT1,SMDT1 | EMRE - essential MCU regulator,Calcium channels,Mitochondrial calcium uptake - MCU complex,EMRE - essential MCU regulator,-0.484104582230358,-0.275008403159712,-0.249160205332718,0.00641158061586374,0.301834411721272,0.595451780141423,Lower in Heart Failure than Normal,Lower in Obese than Normal,Lower in Diabetic than Normal,FDR significant (padj < 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000050393,MCUR1,MCUR1 | MCU regulator 1,Calcium channels,Mitochondrial calcium uptake - MCU complex,MCU regulator 1,-0.0743762505527453,-0.0322768449258207,0.0530260356529439,0.721895390898479,0.911358875781926,0.957071481409107,Lower in Heart Failure than Normal,Lower in Obese than Normal,Higher in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000089060,SLC8B1,SLC8B1 | NCLX - mitochondrial Na⁺/Ca²⁺ exchanger,Calcium channels; Sodium channels,Mitochondrial calcium efflux; Na⁺/Ca²⁺ exchangers,NCLX - mitochondrial Na⁺/Ca²⁺ exchanger; NCLX (mitochondrial),-0.0620810379080229,-0.148564011173486,-0.0549581360146698,0.790285114985791,0.575257872241898,0.957071481409107,Lower in Heart Failure than Normal,Lower in Obese than Normal,Lower in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000168924,LETM1,LETM1 | H⁺/Ca²⁺ exchanger,Calcium channels,Mitochondrial calcium efflux,H⁺/Ca²⁺ exchanger,-0.238673628870431,-0.0406944458935599,-0.129518253478056,0.160746925545638,0.893570651241443,0.774152200048671,Lower in Heart Failure than Normal,Lower in Obese than Normal,Lower in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000070808,CAMK2A,CAMK2A | CAMKIIα,Calcium channels,Calcium-activated signaling,CAMKIIα,-0.0932540331161473,-0.0248427833979982,-0.134381598950792,0.772411398184845,0.966050048405563,0.87713989755143,Lower in Heart Failure than Normal,Lower in Obese than Normal,Lower in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000058404,CAMK2B,CAMK2B | CAMKIIβ,Calcium channels,Calcium-activated signaling,CAMKIIβ,0.421302139243345,-0.0553166725745244,0.268955331729987,0.0247887361248234,0.893570651241443,0.773862341570828,Higher in Heart Failure than Normal,Lower in Obese than Normal,Higher in Diabetic than Normal,FDR significant (padj < 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000145349,CAMK2D,"CAMK2D | CAMKIIδ (dominant cardiac, HF driver)",Calcium channels,Calcium-activated signaling,"CAMKIIδ (dominant cardiac, HF driver)",0.108442964149022,-0.0772105137265256,0.123622866534461,0.691416778844784,0.828699816668312,0.845269656039622,Higher in Heart Failure than Normal,Lower in Obese than Normal,Higher in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000148660,CAMK2G,CAMK2G | CAMKIIγ,Calcium channels,Calcium-activated signaling,CAMKIIγ,0.115362112956293,0.0333165634770915,-0.19486234885568,0.692602997990898,0.912466599535632,0.650064729613576,Higher in Heart Failure than Normal,Higher in Obese than Normal,Lower in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000138814,PPP3CA,PPP3CA | Calcineurin Aα,Calcium channels,Calcium-activated signaling,Calcineurin Aα,-0.168031067643965,0.130616985173061,-0.0733132239341025,0.413352460544248,0.555226773434574,0.919447500529765,Lower in Heart Failure than Normal,Higher in Obese than Normal,Lower in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000107758,PPP3CB,PPP3CB | Calcineurin Aβ,Calcium channels,Calcium-activated signaling,Calcineurin Aβ,0.0508935752511496,0.0212987635474956,0.0210816454818965,0.727921657657977,0.912466599535632,0.964306071008936,Higher in Heart Failure than Normal,Higher in Obese than Normal,Higher in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000120910,PPP3CC,PPP3CC | Calcineurin Aγ,Calcium channels,Calcium-activated signaling,Calcineurin Aγ,-0.396962943951029,-0.283866098255443,-0.0889208316079297,0.0290350891726944,0.204155684844139,0.87713989755143,Lower in Heart Failure than Normal,Lower in Obese than Normal,Lower in Diabetic than Normal,FDR significant (padj < 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000221823,PPP3R1,PPP3R1 | Calcineurin B1,Calcium channels,Calcium-activated signaling,Calcineurin B1,0.0966154641601765,0.086552912460658,0.0996936651695368,0.669677196711701,0.764199560358622,0.812930039050512,Higher in Heart Failure than Normal,Higher in Obese than Normal,Higher in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000188386,PPP3R2,PPP3R2 | Calcineurin B2,Calcium channels,Calcium-activated signaling,Calcineurin B2,-0.875273938960822,-1.2071191313699,-1.62715388551097,0.836755154374268,0.893570651241443,0.919447500529765,Lower in Heart Failure than Normal,Lower in Obese than Normal,Lower in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000144935,TRPC1,TRPC1 | TRPC1 (mechanosensitive),Calcium channels,TRP channels (Ca²⁺-permeable),TRPC1 (mechanosensitive),0.563170354313184,0.0919615870889816,0.352265902712453,0.00641158061586374,0.840000761619513,0.52882483133018,Higher in Heart Failure than Normal,Higher in Obese than Normal,Higher in Diabetic than Normal,FDR significant (padj < 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000138741,TRPC3,TRPC3 | TRPC3 (hypertrophy),Calcium channels,TRP channels (Ca²⁺-permeable),TRPC3 (hypertrophy),0.520196323861801,0.649276138829643,-0.0961975475867412,0.637791998372966,0.575257872241898,0.978501873112438,Higher in Heart Failure than Normal,Higher in Obese than Normal,Lower in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000133107,TRPC4,TRPC4 | TRPC4,Calcium channels,TRP channels (Ca²⁺-permeable),TRPC4,-0.334045127986309,-0.858753285807926,0.175113526927403,0.758475083293734,0.510411314524657,0.957071481409107,Lower in Heart Failure than Normal,Lower in Obese than Normal,Higher in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000137672,TRPC6,TRPC6 | TRPC6 (pathological hypertrophy),Calcium channels,TRP channels (Ca²⁺-permeable),TRPC6 (pathological hypertrophy),0.760627867247173,0.324694769795047,-0.0479029431100493,0.201870581555057,0.837298497691101,0.979892816075763,Higher in Heart Failure than Normal,Higher in Obese than Normal,Lower in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
ENSG00000083067,TRPM3,TRPM3 | TRPM3,Calcium channels,TRP channels (Ca²⁺-permeable),TRPM3,-0.174677516035774,-0.224948300042921,-0.315832489681369,0.772411398184845,0.829033276865257,0.87713989755143,Lower in Heart Failure than Normal,Lower in Obese than Normal,Lower in Diabetic than Normal,Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05),Not FDR significant (padj ≥ 0.05)
